Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Ed Davis (11700897),Ed Davis,11700897,PF/C/F/UTIL,3600,PHI@BKN 11/25/2018 06:00PM ET,BKN,20.1284987452
PF/C,Kelly OlyNYKk (11700878),Kelly OlyNYKk,11700878,PF/C/F/UTIL,3600,MIA@TOR 11/25/2018 06:00PM ET,MIA,12.739669679
PG,ToNYK Parker (11700882),ToNYK Parker,11700882,PG/G/UTIL,3600,CHA@ATL 11/25/2018 06:00PM ET,CHA,0.0
SF,Miles Bridges (11700894),Miles Bridges,11700894,SF/F/UTIL,3600,CHA@ATL 11/25/2018 06:00PM ET,CHA,16.8753895294
SG/SF,Iman Shumpert (11700885),Iman Shumpert,11700885,SG/SF/F/G/UTIL,3600,UTA@SAC 11/25/2018 08:00PM ET,SAC,21.0791974657
SF/PF,Wilson Chandler (11700901),Wilson Chandler,11700901,SF/PF/F/UTIL,3500,PHI@BKN 11/25/2018 06:00PM ET,PHI,13.4430396652
SF/PF,Mike Scott (11700905),Mike Scott,11700905,SF/PF/F/UTIL,3500,LAC@POR 11/25/2018 09:00PM ET,LAC,17.1237145528
C,Boban Marjanovic (11700909),Boban Marjanovic,11700909,C/UTIL,3500,LAC@POR 11/25/2018 09:00PM ET,LAC,8.13376441259
PG/SG,Delon Wright (11700911),Delon Wright,11700911,PG/SG/G/UTIL,3500,MIA@TOR 11/25/2018 06:00PM ET,TOR,14.7735843882
SG,Avery Bradley (11700919),Avery Bradley,11700919,SG/G/UTIL,3400,LAC@POR 11/25/2018 09:00PM ET,LAC,11.9009816142
PF,Zach Collins (11700935),Zach Collins,11700935,PF/F/UTIL,3400,LAC@POR 11/25/2018 09:00PM ET,POR,12.9231064606
C,Mitchell Robinson (11700930),Mitchell Robinson,11700930,C/UTIL,3400,NYK@MEM 11/25/2018 06:00PM ET,NYK,17.5026488002
SG,Malachi Richardson (11700922),Malachi Richardson,11700922,SG/G/UTIL,3400,MIA@TOR 11/25/2018 06:00PM ET,TOR,3.32946145723
PG,Lorenzo Brown (11700925),Lorenzo Brown,11700925,PG/G/UTIL,3400,MIA@TOR 11/25/2018 06:00PM ET,TOR,9.9883843717
C,Greg Monroe (11700928),Greg Monroe,11700928,C/UTIL,3400,MIA@TOR 11/25/2018 06:00PM ET,TOR,12.2584717289
PG/SG,T.J. McConnell (11700944),T.J. McConnell,11700944,PG/SG/G/UTIL,3300,PHI@BKN 11/25/2018 06:00PM ET,PHI,7.32856808975
PG,Frank Ntilikina (11700938),Frank Ntilikina,11700938,PG/G/UTIL,3300,NYK@MEM 11/25/2018 06:00PM ET,NYK,9.20099719539
SG,Kevin Huerter (11700941),Kevin Huerter,11700941,SG/G/UTIL,3300,CHA@ATL 11/25/2018 06:00PM ET,ATL,12.2184890084
SG,Malik Monk (11700948),Malik Monk,11700948,SG/G/UTIL,3300,CHA@ATL 11/25/2018 06:00PM ET,CHA,11.5573387348
C,Guillermo Hernangomez (11700951),Guillermo Hernangomez,11700951,C/UTIL,3300,CHA@ATL 11/25/2018 06:00PM ET,CHA,0.0
PF,Omari Spellman (11700953),Omari Spellman,11700953,PF/F/UTIL,3300,CHA@ATL 11/25/2018 06:00PM ET,ATL,12.4316021887
SF,Royce O'Neale (11700932),Royce O'Neale,11700932,SF/F/UTIL,3300,UTA@SAC 11/25/2018 08:00PM ET,UTA,9.46808974758
SG,Furkan Korkmaz (11700961),Furkan Korkmaz,11700961,SG/G/UTIL,3200,PHI@BKN 11/25/2018 06:00PM ET,PHI,12.6043159863
PG/SG,Shabazz Napier (11700964),Shabazz Napier,11700964,PG/SG/G/UTIL,3200,PHI@BKN 11/25/2018 06:00PM ET,BKN,12.9246149837
C,Meyers Leonard (11700959),Meyers Leonard,11700959,C/UTIL,3200,LAC@POR 11/25/2018 09:00PM ET,POR,15.3614284343
